EMPRESA;REGIAO;DATACENTER;ZONA;SERVIDOR;CPU;RAM_TOTAL;RAM_USADA;RAM_PERCENT;DISCO_TOTAL;DISCO_USADO;DISCO_PERCENT;LATENCIA;PACOTES_ENVIADOS;PACOTES_RECEBIDOS;PACOTES_PERDIDOS;QTD_PR;PROCESSO1_CPU;PORCENTAGEM_PROCESSO1_CPU;PROCESSO2_CPU;PORCENTAGEM_PROCESSO2_CPU;PROCESSO3_CPU;PORCENTAGEM_PROCESSO3_CPU;PROCESSO1_RAM;PORCENTAGEM_PROCESSO1_RAM;PROCESSO2_RAM;PORCENTAGEM_PROCESSO2_RAM;PROCESSO3_RAM;PORCENTAGEM_PROCESSO3_RAM;QTD_NUCLEOS;USO_USER;USO_SISTEM;BOOTTIME;DATA_HORA;DIA_SEMANA;JOGADORES_ATIVOS
SteamData;Rio de Janeiro;DC-RJ01;ZonaA;SRV-API-01;57.9;34359738368;28248183153;82.21;536870912000;265488260790;49.45;85.73;77962;172667;26;262;chrome.exe;34.66;python.exe;20.63;discord.exe;7.32;chrome.exe;3567640695;discord.exe;1299071692;python.exe;454972677;32;27.72;13.52;1779377589;2026-05-26 23:33:09;Tuesday;689378
SteamData;Porto Alegre;DC-POA01;ZonaA;SRV-WEB-01;87.02;34359738368;16547381442;48.16;536870912000;316210785974;58.9;35.88;243368;352364;26;363;chrome.exe;20.07;python.exe;24.62;discord.exe;3.19;chrome.exe;3999354857;discord.exe;971854206;python.exe;652459120;16;41.34;28.42;1779031989;2026-05-26 23:33:09;Tuesday;547510
SteamData;São Paulo;DC-SP01;ZonaA;SRV-WEB-01;63.91;34359738368;18053485959;52.54;536870912000;256284195537;47.74;11.1;126043;194049;28;176;chrome.exe;11.56;python.exe;7.17;discord.exe;13.87;chrome.exe;2837207460;discord.exe;1927429195;python.exe;327129716;8;62.35;28.59;1779723189;2026-05-26 23:53:09;Tuesday;685916
SteamData;Rio de Janeiro;DC-RJ01;ZonaB;SRV-API-01;54.89;34359738368;17645102522;51.35;536870912000;251142449577;46.78;84.3;150359;140428;24;280;chrome.exe;29.2;python.exe;21.92;discord.exe;8.66;chrome.exe;1675698434;discord.exe;645696501;python.exe;652389282;32;13.91;12.59;1777822389;2026-05-26 23:53:09;Tuesday;857519
SteamData;Porto Alegre;DC-POA01;ZonaB;SRV-WEB-01;36.28;34359738368;19097380179;55.58;536870912000;415208635601;77.34;109.28;123863;326832;27;215;chrome.exe;11.35;python.exe;21.71;discord.exe;13.04;chrome.exe;1727373615;discord.exe;1051646955;python.exe;745862126;32;39.83;9.95;1779377589;2026-05-26 23:53:09;Tuesday;522421
SteamData;São Paulo;DC-SP01;ZonaA;SRV-WEB-01;37.16;34359738368;23061680681;67.12;536870912000;406658594107;75.75;16.38;110628;372090;14;165;chrome.exe;37.49;python.exe;6.83;discord.exe;2.35;chrome.exe;3332493248;discord.exe;830673520;python.exe;484523245;32;17.65;26.98;1779463989;2026-05-27 00:13:09;Wednesday;553832
SteamData;Rio de Janeiro;DC-RJ01;ZonaC;SRV-API-01;40.28;34359738368;29492813731;85.84;536870912000;222028656020;41.36;23.4;130293;146049;20;264;chrome.exe;11.68;python.exe;6.71;discord.exe;7.74;chrome.exe;3987735021;discord.exe;861148847;python.exe;411220386;8;34.65;16.56;1778859189;2026-05-27 00:13:09;Wednesday;516071
SteamData;Porto Alegre;DC-POA01;ZonaB;SRV-DB-01;47.12;34359738368;13107631685;38.15;536870912000;274745427317;51.18;85.93;86955;164541;4;330;chrome.exe;33.93;python.exe;19.43;discord.exe;12.43;chrome.exe;3462447152;discord.exe;1834213506;python.exe;478275083;16;53.98;9.92;1779636789;2026-05-27 00:13:09;Wednesday;759531
SteamData;São Paulo;DC-SP01;ZonaB;SRV-WEB-01;63.15;34359738368;17125224406;49.84;536870912000;396878363945;73.92;115.59;112297;68389;19;284;chrome.exe;10.86;python.exe;13.96;discord.exe;2.17;chrome.exe;3976890476;discord.exe;523937453;python.exe;995406923;16;63.27;19.1;1779031989;2026-05-27 00:33:09;Wednesday;828355
SteamData;Rio de Janeiro;DC-RJ01;ZonaA;SRV-DB-01;79.19;34359738368;13440968994;39.12;536870912000;325234033664;60.58;75.37;245534;289852;8;385;chrome.exe;18.0;python.exe;6.6;discord.exe;5.1;chrome.exe;1941511567;discord.exe;955944235;python.exe;439242115;32;68.6;24.91;1779723189;2026-05-27 00:33:09;Wednesday;892714
SteamData;Porto Alegre;DC-POA01;ZonaA;SRV-DB-01;69.71;34359738368;26508643816;77.15;536870912000;262492143935;48.89;22.08;294881;315202;23;355;chrome.exe;26.6;python.exe;20.55;discord.exe;7.05;chrome.exe;2022437358;discord.exe;915120834;python.exe;862591190;16;52.61;12.08;1778427189;2026-05-27 00:33:09;Wednesday;874091
SteamData;São Paulo;DC-SP01;ZonaA;SRV-DB-01;41.39;34359738368;21057660599;61.29;536870912000;414672106009;77.24;113.91;143107;156739;8;203;chrome.exe;30.2;python.exe;5.12;discord.exe;8.05;chrome.exe;1504163415;discord.exe;1197595278;python.exe;324055620;16;28.39;25.72;1779636789;2026-05-27 00:53:09;Wednesday;736903
SteamData;Rio de Janeiro;DC-RJ01;ZonaB;SRV-WEB-01;66.72;34359738368;21645816524;63.0;536870912000;296889739891;55.3;99.64;230969;129182;23;353;chrome.exe;37.35;python.exe;13.81;discord.exe;12.52;chrome.exe;1495023384;discord.exe;1954554719;python.exe;822489207;16;56.02;22.58;1779982389;2026-05-27 00:53:09;Wednesday;634672
SteamData;Porto Alegre;DC-POA01;ZonaB;SRV-DB-01;27.68;34359738368;16047061912;46.7;536870912000;254050535619;47.32;13.14;52145;172138;15;347;chrome.exe;28.37;python.exe;6.75;discord.exe;9.94;chrome.exe;3848224417;discord.exe;1514318095;python.exe;535518022;32;49.15;21.63;1778427189;2026-05-27 00:53:09;Wednesday;688682
SteamData;São Paulo;DC-SP01;ZonaA;SRV-DB-01;78.13;34359738368;12995765453;37.82;536870912000;397882771724;74.11;110.61;169779;188546;13;392;chrome.exe;31.58;python.exe;18.0;discord.exe;14.19;chrome.exe;1536834893;discord.exe;949575252;python.exe;879602949;16;16.06;22.56;1779723189;2026-05-27 01:13:09;Wednesday;851905
SteamData;Rio de Janeiro;DC-RJ01;ZonaB;SRV-WEB-01;67.17;34359738368;24209104371;70.46;536870912000;287096481403;53.48;20.88;242146;129314;15;276;chrome.exe;33.83;python.exe;14.32;discord.exe;10.15;chrome.exe;2607753295;discord.exe;519322790;python.exe;397564653;8;31.73;14.32;1778340789;2026-05-27 01:13:09;Wednesday;735627
SteamData;Porto Alegre;DC-POA01;ZonaB;SRV-DB-01;88.78;34359738368;19561437515;56.93;536870912000;202947938914;37.8;106.68;79797;298282;25;254;chrome.exe;15.18;python.exe;22.03;discord.exe;6.68;chrome.exe;2331480439;discord.exe;1337710544;python.exe;760146639;16;30.01;11.99;1778340789;2026-05-27 01:13:09;Wednesday;814046
SteamData;São Paulo;DC-SP01;ZonaB;SRV-API-01;92.94;34359738368;12470112161;36.29;536870912000;308075864021;57.38;42.22;263400;390353;30;158;chrome.exe;23.79;python.exe;18.0;discord.exe;4.6;chrome.exe;2937193396;discord.exe;630297760;python.exe;548681456;32;65.95;7.66;1779982389;2026-05-27 01:33:09;Wednesday;864702
SteamData;Rio de Janeiro;DC-RJ01;ZonaA;SRV-DB-01;26.41;34359738368;15978188881;46.5;536870912000;327947103939;61.08;115.72;58771;238166;12;327;chrome.exe;39.02;python.exe;14.34;discord.exe;3.02;chrome.exe;3190674464;discord.exe;1057586354;python.exe;330544181;32;34.76;14.83;1779809589;2026-05-27 01:33:09;Wednesday;705208
SteamData;Porto Alegre;DC-POA01;ZonaA;SRV-WEB-01;67.64;34359738368;22267869276;64.81;536870912000;399420491309;74.4;50.79;264471;209170;19;155;chrome.exe;12.12;python.exe;5.41;discord.exe;4.89;chrome.exe;3241804739;discord.exe;1605160859;python.exe;809559308;16;65.57;16.07;1780155189;2026-05-27 01:33:09;Wednesday;754306
SteamData;São Paulo;DC-SP01;ZonaA;SRV-DB-01;29.29;34359738368;18460403847;53.73;536870912000;299541774360;55.79;13.98;185071;260565;22;344;chrome.exe;15.77;python.exe;14.56;discord.exe;10.43;chrome.exe;3642223496;discord.exe;1313446872;python.exe;667626982;16;42.2;7.66;1779291189;2026-05-27 01:53:09;Wednesday;758197
SteamData;Rio de Janeiro;DC-RJ01;ZonaA;SRV-API-01;57.2;34359738368;14021365396;40.81;536870912000;361829735426;67.4;119.51;153147;115785;26;236;chrome.exe;26.2;python.exe;18.55;discord.exe;12.08;chrome.exe;3972909206;discord.exe;912019386;python.exe;871830626;32;49.39;27.99;1779463989;2026-05-27 01:53:09;Wednesday;792182
SteamData;Porto Alegre;DC-POA01;ZonaA;SRV-API-01;79.34;34359738368;19612890969;57.08;536870912000;204850084699;38.16;86.27;259928;396709;16;170;chrome.exe;39.9;python.exe;6.52;discord.exe;14.11;chrome.exe;2689056765;discord.exe;1393610711;python.exe;907618320;8;40.56;14.99;1777995189;2026-05-27 01:53:09;Wednesday;849008
SteamData;São Paulo;DC-SP01;ZonaC;SRV-WEB-01;82.34;34359738368;14375950031;41.84;536870912000;382661203838;71.28;59.14;244012;348357;3;215;chrome.exe;34.63;python.exe;15.73;discord.exe;5.49;chrome.exe;3871121459;discord.exe;1806969520;python.exe;660464695;16;54.38;12.38;1777995189;2026-05-27 02:13:09;Wednesday;623479
SteamData;Rio de Janeiro;DC-RJ01;ZonaB;SRV-WEB-01;37.2;34359738368;13771131779;40.08;536870912000;299687943320;55.82;97.31;172387;156677;20;185;chrome.exe;33.18;python.exe;18.26;discord.exe;10.22;chrome.exe;2267988300;discord.exe;1878668414;python.exe;508708858;32;19.52;20.73;1778945589;2026-05-27 02:13:09;Wednesday;579583
SteamData;Porto Alegre;DC-POA01;ZonaB;SRV-API-01;67.69;34359738368;19990941591;58.18;536870912000;439721708940;81.9;30.8;279706;133051;11;187;chrome.exe;33.34;python.exe;24.75;discord.exe;5.9;chrome.exe;2802584962;discord.exe;1978781166;python.exe;950783340;8;19.49;18.97;1779463989;2026-05-27 02:13:09;Wednesday;684973
SteamData;São Paulo;DC-SP01;ZonaA;SRV-WEB-01;31.3;34359738368;16642750751;48.44;536870912000;282589192488;52.64;81.87;230507;211791;14;259;chrome.exe;39.83;python.exe;21.01;discord.exe;13.73;chrome.exe;1647747660;discord.exe;673965769;python.exe;927114232;16;14.98;24.15;1779204789;2026-05-27 02:33:09;Wednesday;623006
SteamData;Rio de Janeiro;DC-RJ01;ZonaA;SRV-WEB-01;71.26;34359738368;14597507877;42.48;536870912000;202479021849;37.71;40.32;171058;237320;29;277;chrome.exe;26.58;python.exe;21.86;discord.exe;8.7;chrome.exe;3419971551;discord.exe;1682789004;python.exe;335539272;8;58.62;14.98;1779031989;2026-05-27 02:33:09;Wednesday;609744
SteamData;Porto Alegre;DC-POA01;ZonaC;SRV-DB-01;86.55;34359738368;13924965113;40.53;536870912000;307387644142;57.26;40.96;92639;375563;24;330;chrome.exe;23.57;python.exe;22.32;discord.exe;6.89;chrome.exe;3254227568;discord.exe;1040040189;python.exe;335867589;16;37.94;15.39;1778945589;2026-05-27 02:33:09;Wednesday;852393
SteamData;São Paulo;DC-SP01;ZonaA;SRV-DB-01;81.59;34359738368;23431231681;68.19;536870912000;317885394116;59.21;106.32;180984;316044;21;171;chrome.exe;12.59;python.exe;7.47;discord.exe;12.53;chrome.exe;2957328146;discord.exe;1129041643;python.exe;312362946;8;64.92;8.86;1779031989;2026-05-27 02:53:09;Wednesday;869906
SteamData;Rio de Janeiro;DC-RJ01;ZonaA;SRV-DB-01;51.9;34359738368;23285494631;67.77;536870912000;269278817774;50.16;91.99;264450;251753;4;233;chrome.exe;12.93;python.exe;15.72;discord.exe;5.1;chrome.exe;2511174594;discord.exe;1354376429;python.exe;618014232;8;33.84;14.91;1779377589;2026-05-27 02:53:09;Wednesday;502917
SteamData;Porto Alegre;DC-POA01;ZonaB;SRV-API-01;61.36;34359738368;28511925008;82.98;536870912000;252608021355;47.05;16.38;190823;117691;14;307;chrome.exe;36.46;python.exe;23.72;discord.exe;13.3;chrome.exe;2020965111;discord.exe;1452996391;python.exe;411442922;32;18.35;28.23;1779550389;2026-05-27 02:53:09;Wednesday;515703
SteamData;São Paulo;DC-SP01;ZonaC;SRV-WEB-01;58.93;34359738368;24597215087;71.59;536870912000;407518283820;75.91;26.21;55828;234500;19;192;chrome.exe;26.99;python.exe;22.05;discord.exe;14.5;chrome.exe;2362706737;discord.exe;1895760593;python.exe;679173793;16;13.07;20.77;1777735989;2026-05-27 03:13:09;Wednesday;752992
SteamData;Rio de Janeiro;DC-RJ01;ZonaA;SRV-WEB-01;59.3;34359738368;24518015772;71.36;536870912000;334669058072;62.34;63.02;100556;167957;4;211;chrome.exe;35.88;python.exe;20.96;discord.exe;4.13;chrome.exe;3363224551;discord.exe;967054591;python.exe;632770302;16;26.5;11.17;1779118389;2026-05-27 03:13:09;Wednesday;574941
SteamData;Porto Alegre;DC-POA01;ZonaB;SRV-API-01;81.25;34359738368;12004265131;34.94;536870912000;361458474758;67.33;118.21;219788;368015;17;151;chrome.exe;32.93;python.exe;23.66;discord.exe;13.56;chrome.exe;3552369351;discord.exe;1048317194;python.exe;782368596;32;18.93;8.3;1777735989;2026-05-27 03:13:09;Wednesday;805708
SteamData;São Paulo;DC-SP01;ZonaC;SRV-DB-01;44.33;34359738368;26856665067;78.16;536870912000;331775315793;61.8;80.47;57733;174195;29;284;chrome.exe;22.82;python.exe;22.52;discord.exe;3.66;chrome.exe;1107062369;discord.exe;1104042950;python.exe;361980321;8;32.06;22.52;1778427189;2026-05-27 03:33:09;Wednesday;553201
SteamData;Rio de Janeiro;DC-RJ01;ZonaA;SRV-DB-01;45.31;34359738368;26148171765;76.1;536870912000;378038762992;70.42;77.6;210054;164378;8;251;chrome.exe;26.02;python.exe;11.95;discord.exe;4.35;chrome.exe;3066515102;discord.exe;737107857;python.exe;394558519;8;49.62;26.07;1779723189;2026-05-27 03:33:09;Wednesday;720094
SteamData;Porto Alegre;DC-POA01;ZonaA;SRV-DB-01;88.71;34359738368;15667851237;45.6;536870912000;357099703204;66.52;28.51;75892;262345;17;359;chrome.exe;17.95;python.exe;12.14;discord.exe;2.83;chrome.exe;1479486962;discord.exe;1156483321;python.exe;856183299;32;25.53;22.94;1778945589;2026-05-27 03:33:09;Wednesday;656869
SteamData;São Paulo;DC-SP01;ZonaA;SRV-API-01;72.12;34359738368;25386203211;73.88;536870912000;243918450406;45.43;24.25;117666;119577;26;243;chrome.exe;38.7;python.exe;10.47;discord.exe;3.22;chrome.exe;1655521840;discord.exe;1072323113;python.exe;648137728;16;39.99;27.76;1778772789;2026-05-27 03:53:09;Wednesday;603280
SteamData;Rio de Janeiro;DC-RJ01;ZonaB;SRV-DB-01;62.63;34359738368;22759531053;66.24;536870912000;424534824106;79.08;24.93;261251;82562;13;347;chrome.exe;19.15;python.exe;9.8;discord.exe;7.75;chrome.exe;3237405678;discord.exe;949079660;python.exe;514504067;16;52.53;13.57;1777995189;2026-05-27 03:53:09;Wednesday;535772
SteamData;Porto Alegre;DC-POA01;ZonaA;SRV-API-01;78.69;34359738368;29789618503;86.7;536870912000;326999037023;60.91;64.63;65528;137114;12;327;chrome.exe;24.18;python.exe;7.31;discord.exe;2.55;chrome.exe;2026392128;discord.exe;1299580548;python.exe;980357538;32;43.15;12.99;1778945589;2026-05-27 03:53:09;Wednesday;849810
SteamData;São Paulo;DC-SP01;ZonaA;SRV-DB-01;40.22;34359738368;28938839128;84.22;536870912000;359954654233;67.05;56.85;242906;60407;1;275;chrome.exe;14.32;python.exe;21.19;discord.exe;6.96;chrome.exe;2548349810;discord.exe;1509886611;python.exe;841113042;8;38.75;28.1;1777995189;2026-05-27 04:13:09;Wednesday;556596
SteamData;Rio de Janeiro;DC-RJ01;ZonaB;SRV-API-01;44.02;34359738368;13080348876;38.07;536870912000;236770624643;44.1;49.17;55589;257039;4;376;chrome.exe;22.28;python.exe;7.04;discord.exe;10.47;chrome.exe;3348767584;discord.exe;514173145;python.exe;711903365;8;38.83;5.69;1778427189;2026-05-27 04:13:09;Wednesday;512332
SteamData;Porto Alegre;DC-POA01;ZonaA;SRV-WEB-01;90.77;34359738368;25829537755;75.17;536870912000;368291746213;68.6;48.43;110719;291920;23;230;chrome.exe;17.83;python.exe;19.9;discord.exe;5.65;chrome.exe;1037445738;discord.exe;533130469;python.exe;404342669;8;50.68;26.49;1779377589;2026-05-27 04:13:09;Wednesday;501724
SteamData;São Paulo;DC-SP01;ZonaB;SRV-API-01;37.37;34359738368;14829193426;43.16;536870912000;308059055137;57.38;12.38;105726;383055;21;163;chrome.exe;28.93;python.exe;11.96;discord.exe;6.11;chrome.exe;2922830790;discord.exe;1573595072;python.exe;943323698;8;34.65;5.1;1780068789;2026-05-27 04:33:09;Wednesday;855354
SteamData;Rio de Janeiro;DC-RJ01;ZonaB;SRV-API-01;56.67;34359738368;13356207803;38.87;536870912000;435821211842;81.18;68.23;281764;52403;8;208;chrome.exe;33.65;python.exe;13.1;discord.exe;14.4;chrome.exe;3630487877;discord.exe;1756448629;python.exe;870925295;16;42.79;23.68;1779377589;2026-05-27 04:33:09;Wednesday;894334
SteamData;Porto Alegre;DC-POA01;ZonaB;SRV-DB-01;50.82;34359738368;20159130137;58.67;536870912000;303500599006;56.53;51.84;280983;390065;13;160;chrome.exe;19.81;python.exe;21.29;discord.exe;6.89;chrome.exe;1164612939;discord.exe;922112031;python.exe;986914671;32;47.92;18.91;1777735989;2026-05-27 04:33:09;Wednesday;563028
SteamData;São Paulo;DC-SP01;ZonaB;SRV-DB-01;93.84;34359738368;19512161099;56.79;536870912000;284338577798;52.96;49.58;291538;188464;15;227;chrome.exe;13.81;python.exe;11.63;discord.exe;5.22;chrome.exe;2693876991;discord.exe;652248070;python.exe;300755564;32;59.33;29.4;1778081589;2026-05-27 04:53:09;Wednesday;605274
SteamData;Rio de Janeiro;DC-RJ01;ZonaA;SRV-WEB-01;67.29;34359738368;21594788783;62.85;536870912000;255198572553;47.53;61.75;91418;347998;8;210;chrome.exe;23.68;python.exe;17.99;discord.exe;2.6;chrome.exe;1021863504;discord.exe;1742486203;python.exe;478498076;16;31.46;11.05;1779550389;2026-05-27 04:53:09;Wednesday;819384
SteamData;Porto Alegre;DC-POA01;ZonaB;SRV-API-01;83.53;34359738368;23697944869;68.97;536870912000;285141014920;53.11;16.92;232103;222207;14;352;chrome.exe;22.06;python.exe;19.66;discord.exe;2.3;chrome.exe;1150831943;discord.exe;521149371;python.exe;428797173;8;37.55;14.39;1778427189;2026-05-27 04:53:09;Wednesday;714333
SteamData;São Paulo;DC-SP01;ZonaB;SRV-WEB-01;53.48;34359738368;16910969262;49.22;536870912000;274326426197;51.1;75.3;136396;144753;24;374;chrome.exe;30.15;python.exe;19.87;discord.exe;13.93;chrome.exe;2964837742;discord.exe;1074001808;python.exe;901323832;32;35.53;28.44;1780155189;2026-05-27 05:13:09;Wednesday;719751
SteamData;Rio de Janeiro;DC-RJ01;ZonaC;SRV-DB-01;90.55;34359738368;27111679768;78.91;536870912000;276681006138;51.54;37.01;165464;64072;8;209;chrome.exe;25.77;python.exe;23.38;discord.exe;12.39;chrome.exe;2163422823;discord.exe;1862735922;python.exe;388033871;32;62.31;10.18;1778167989;2026-05-27 05:13:09;Wednesday;667320
SteamData;Porto Alegre;DC-POA01;ZonaA;SRV-WEB-01;55.69;34359738368;13529143800;39.37;536870912000;229175018460;42.69;54.98;115100;341852;6;388;chrome.exe;12.94;python.exe;21.52;discord.exe;10.58;chrome.exe;1705713860;discord.exe;682534401;python.exe;815942100;8;55.66;22.0;1778599989;2026-05-27 05:13:09;Wednesday;860786
SteamData;São Paulo;DC-SP01;ZonaC;SRV-WEB-01;83.46;34359738368;24911003039;72.5;536870912000;237695418724;44.27;103.34;89029;222664;1;179;chrome.exe;22.12;python.exe;21.52;discord.exe;14.52;chrome.exe;2310868191;discord.exe;1211847479;python.exe;310586439;16;65.12;25.98;1779204789;2026-05-27 05:33:09;Wednesday;501314
SteamData;Rio de Janeiro;DC-RJ01;ZonaA;SRV-API-01;75.29;34359738368;20003110542;58.22;536870912000;412705748427;76.87;96.6;271625;378876;14;308;chrome.exe;26.36;python.exe;7.86;discord.exe;8.69;chrome.exe;3632455197;discord.exe;544195320;python.exe;507122156;8;21.23;28.46;1779204789;2026-05-27 05:33:09;Wednesday;878823
SteamData;Porto Alegre;DC-POA01;ZonaA;SRV-API-01;85.1;34359738368;15146546775;44.08;536870912000;331910489253;61.82;90.43;61180;162844;20;364;chrome.exe;13.8;python.exe;13.65;discord.exe;8.8;chrome.exe;2078429116;discord.exe;975639191;python.exe;960807248;32;13.98;20.02;1777735989;2026-05-27 05:33:09;Wednesday;594286
SteamData;São Paulo;DC-SP01;ZonaB;SRV-WEB-01;57.0;34359738368;27031639514;78.67;536870912000;307888624957;57.35;113.15;226177;380338;6;243;chrome.exe;31.41;python.exe;17.24;discord.exe;9.46;chrome.exe;1634272000;discord.exe;1784292983;python.exe;526578592;32;11.73;7.02;1777735989;2026-05-27 05:53:09;Wednesday;759088
SteamData;Rio de Janeiro;DC-RJ01;ZonaA;SRV-DB-01;48.9;34359738368;14764531479;42.97;536870912000;361056892180;67.25;106.45;161023;91959;20;375;chrome.exe;29.94;python.exe;20.82;discord.exe;10.45;chrome.exe;1543897782;discord.exe;1249054354;python.exe;730125476;8;67.3;10.2;1778513589;2026-05-27 05:53:09;Wednesday;681207
SteamData;Porto Alegre;DC-POA01;ZonaC;SRV-DB-01;85.15;34359738368;21424475273;62.35;536870912000;412681899032;76.87;89.7;293573;261923;21;296;chrome.exe;14.57;python.exe;8.03;discord.exe;6.21;chrome.exe;1031352132;discord.exe;1929619882;python.exe;337806065;16;40.56;19.31;1779809589;2026-05-27 05:53:09;Wednesday;682718
SteamData;São Paulo;DC-SP01;ZonaA;SRV-API-01;92.92;34359738368;27892600667;81.18;536870912000;289723965904;53.97;16.25;164233;350287;27;171;chrome.exe;34.5;python.exe;5.02;discord.exe;13.26;chrome.exe;1618030455;discord.exe;1408328343;python.exe;627584344;16;14.82;12.37;1779377589;2026-05-27 06:13:09;Wednesday;797720
SteamData;Rio de Janeiro;DC-RJ01;ZonaB;SRV-DB-01;37.93;34359738368;25028439492;72.84;536870912000;408276958056;76.05;90.36;223158;354997;28;299;chrome.exe;30.3;python.exe;10.99;discord.exe;7.15;chrome.exe;2363860919;discord.exe;1637444826;python.exe;765923022;32;26.16;15.43;1779204789;2026-05-27 06:13:09;Wednesday;841419
SteamData;Porto Alegre;DC-POA01;ZonaC;SRV-API-01;70.58;34359738368;16385111207;47.69;536870912000;351503853030;65.47;12.72;128696;150074;30;390;chrome.exe;37.6;python.exe;20.75;discord.exe;7.11;chrome.exe;2409114737;discord.exe;516963112;python.exe;975917815;8;57.98;22.31;1780241589;2026-05-27 06:13:09;Wednesday;851188
SteamData;São Paulo;DC-SP01;ZonaA;SRV-API-01;62.76;34359738368;16699938891;48.6;536870912000;212319579820;39.55;78.23;192886;138956;26;191;chrome.exe;13.22;python.exe;14.08;discord.exe;12.12;chrome.exe;2029197983;discord.exe;1065203444;python.exe;924340316;32;69.35;5.47;1779982389;2026-05-27 06:33:09;Wednesday;752605
SteamData;Rio de Janeiro;DC-RJ01;ZonaA;SRV-API-01;73.63;34359738368;23514512525;68.44;536870912000;279337827691;52.03;78.97;62022;335231;26;224;chrome.exe;22.38;python.exe;16.71;discord.exe;3.04;chrome.exe;1991554901;discord.exe;1244925189;python.exe;818580305;16;63.63;9.17;1779636789;2026-05-27 06:33:09;Wednesday;861012
SteamData;Porto Alegre;DC-POA01;ZonaC;SRV-API-01;34.21;34359738368;15644892226;45.53;536870912000;285772614816;53.23;100.3;68227;212891;2;294;chrome.exe;23.43;python.exe;6.19;discord.exe;5.24;chrome.exe;3606595062;discord.exe;1482616451;python.exe;315630167;32;59.91;18.79;1778945589;2026-05-27 06:33:09;Wednesday;814532
SteamData;São Paulo;DC-SP01;ZonaA;SRV-WEB-01;66.65;34359738368;29088069986;84.66;536870912000;345202183921;64.3;59.98;111942;397216;2;198;chrome.exe;16.38;python.exe;9.52;discord.exe;13.88;chrome.exe;1316071078;discord.exe;1077553567;python.exe;694214754;8;24.35;16.96;1779550389;2026-05-27 06:53:09;Wednesday;582226
SteamData;Rio de Janeiro;DC-RJ01;ZonaC;SRV-API-01;52.73;34359738368;17982757581;52.34;536870912000;300354342828;55.95;119.17;236917;396004;29;195;chrome.exe;26.33;python.exe;21.7;discord.exe;7.97;chrome.exe;2234375891;discord.exe;1392303150;python.exe;556664737;16;58.7;19.24;1779204789;2026-05-27 06:53:09;Wednesday;818447
